label,run_dir,task,block,step,loss,g_mean,g_frac>0.5,lr,g_b0_Q1,g_b0_Q2,g_b0_Q3,g_b0_Q4
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,770,1.454024314880371,0.03593560680747032,0.03401898965239525,0.00019019059254787862,0.0025607517454773188,0.0029516625218093395,0.02144906297326088,0.11678095906972885
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,780,1.3367297649383545,0.003926195204257965,0.0,0.0001885246456367895,0.0005023477133363485,0.0035554077476263046,0.001746435766108334,0.009707867167890072
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,790,1.4377000331878662,0.3372192978858948,0.32829180359840393,0.00018673761223908514,0.01986103318631649,0.1769101768732071,0.5430393218994141,0.6052377820014954
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,800,1.3487516641616821,0.10767527669668198,0.07312499731779099,0.00018483227177057415,0.0027786262799054384,0.011553649790585041,0.1714162975549698,0.24495254456996918
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,840,1.6341345310211182,0.00036980348522774875,0.0,0.00017608902999199927,0.00018151947006117553,0.00017414684407413006,0.0003901191521435976,0.0007199610699899495
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,850,1.4545118808746338,0.3003631830215454,0.27450981736183167,0.00017363960796501487,0.015749284997582436,0.1502695530653,0.4555250406265259,0.5727410912513733
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,870,1.8501160144805908,0.1977982074022293,0.12984496355056763,0.00016845032223500311,0.07319077849388123,0.08071700483560562,0.24132439494132996,0.3899557292461395
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,880,1.4159798622131348,0.17022933065891266,0.07803867757320404,0.00016571846208535135,0.07058984786272049,0.11517807841300964,0.17225326597690582,0.31957730650901794
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,900,1.5604960918426514,0.49551406502723694,0.4433760941028595,0.0001600013201823458,0.3110732138156891,0.37903469800949097,0.5946287512779236,0.6905927658081055
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,930,3.0109076499938965,0.6832148432731628,0.7953020334243774,0.00015085915219970047,0.4337092339992523,0.6316856145858765,0.8009682297706604,0.8616731762886047
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,940,1.576594352722168,0.06379404664039612,0.017100976780056953,0.00014767936954740435,0.015943238511681557,0.03510364890098572,0.08097366243600845,0.1209014281630516
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,960,1.61959707736969,0.35969480872154236,0.3125,0.00014115053636487573,0.08599434792995453,0.2777411639690399,0.4971153140068054,0.5691990256309509
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,970,1.167161226272583,0.47365111112594604,0.45768022537231445,0.00013781152665615082,0.15679289400577545,0.4503268599510193,0.6365789771080017,0.644420862197876
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,hf,0,1000,1.226171612739563,0.4179244935512543,0.3786585330963135,0.0001275581307709217,0.14752385020256042,0.3651863634586334,0.5455349683761597,0.6096928119659424
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,40,5.2738237380981445,0.8107601404190063,1.0,0.0001600000396138057,0.8048014640808105,0.8066174387931824,0.8138161897659302,0.8178055286407471
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,70,5.9150004386901855,0.02841474860906601,0.005859375,0.0001955950865522027,0.04316774010658264,0.022811394184827805,0.022622179239988327,0.025057679042220116
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,80,5.893359184265137,0.3889901041984558,0.1416015625,0.00019019059254787862,0.3066386878490448,0.38258790969848633,0.4269779324531555,0.439755916595459
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,130,6.200137138366699,0.9999853372573853,1.0,0.00013781152665615082,0.9999454617500305,0.9999987483024597,0.9999985694885254,0.9999985694885254
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,230,5.116710662841797,0.9977355003356934,0.9990234375,2.4404913347098045e-05,0.9912899136543274,0.9998782873153687,0.9998859167098999,0.9998878836631775
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,280,7.472590923309326,0.9783608913421631,1.0,0.00019751329091377556,0.9752559661865234,0.9784945845603943,0.9794034957885742,0.9802893400192261
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,290,6.571741580963135,0.9224689602851868,0.99609375,0.0001955950865522027,0.8981460332870483,0.930679976940155,0.9283751249313354,0.9326747059822083
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,310,5.564077854156494,0.9576815962791443,0.9931640625,0.00019019059254787862,0.9288939237594604,0.9641071557998657,0.9682105183601379,0.9695148468017578
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,320,8.975980758666992,0.9979193806648254,0.998046875,0.00018673761223908514,0.9927244186401367,0.9996393918991089,0.9996607303619385,0.9996531009674072
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,350,5.723437786102295,0.9987094402313232,0.9990234375,0.00017363960796501487,0.9957008361816406,0.9996964335441589,0.9997134208679199,0.9997270703315735
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,380,5.534463882446289,0.999589204788208,1.0,0.00015702487144153565,0.9993720054626465,0.9996739625930786,0.9996594190597534,0.9996515512466431
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,410,5.062048435211182,0.9931488633155823,0.9990234375,0.00013781152665615082,0.9910505414009094,0.9940896034240723,0.9935109615325928,0.9939443469047546
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,460,5.126438140869141,0.9996058344841003,1.0,0.00010293868399458006,0.9985164403915405,0.9999676942825317,0.9999703168869019,0.9999688863754272
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,490,5.1719841957092285,0.9997886419296265,1.0,8.218846778618172e-05,0.9996837377548218,0.9998197555541992,0.9998271465301514,0.999823808670044
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,610,4.9519500732421875,0.9520899057388306,1.0,2.4404913347098045e-05,0.9537215232849121,0.9530961513519287,0.9508065581321716,0.9507354497909546
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,630,4.904438495635986,0.9504934549331665,1.0,2.1108049622853287e-05,0.9545034170150757,0.9502763748168945,0.948550820350647,0.948643147945404
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,650,4.9694504737854,0.9574780464172363,1.0,0.00019999999494757503,0.9510550498962402,0.9590164422988892,0.9594382047653198,0.9604026079177856
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,730,5.572465419769287,0.49573013186454773,0.44140625,0.0001955950865522027,0.5402078032493591,0.501261830329895,0.4779300093650818,0.46352094411849976
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,nback,0,910,5.857184886932373,0.9847477674484253,1.0,0.00015702487144153565,0.9867802858352661,0.9854761362075806,0.9838261604309082,0.9829086065292358
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,20,7.300174236297607,0.8431216478347778,1.0,8.000012167030945e-05,0.8601828217506409,0.840253472328186,0.8368136286735535,0.8352365493774414
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,100,5.9795331954956055,0.9790201187133789,0.9765625,0.00017363960796501487,0.9160919189453125,0.9999953508377075,0.9999969005584717,0.9999961853027344
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,160,5.696926593780518,0.988213300704956,0.99609375,9.59208991844207e-05,0.9534168243408203,0.9995563626289368,0.9999175071716309,0.999962329864502
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,190,5.337693691253662,0.9990302324295044,1.0,5.7099328842014074e-05,0.9963234663009644,0.9999042749404907,0.9999436140060425,0.9999496936798096
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,240,5.3408026695251465,0.9994841814041138,1.0,2.1108049622853287e-05,0.999309778213501,0.9993115663528442,0.9995948672294617,0.9997206926345825
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,270,6.262276649475098,0.9955384731292725,1.0,0.00019889195391442627,0.9920930862426758,0.9936003684997559,0.9978946447372437,0.9985657334327698
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,420,5.72314453125,0.992644190788269,1.0,0.00013101007789373398,0.9861282110214233,0.9930832386016846,0.9953721165657043,0.9959930181503296
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,480,5.28056526184082,0.9983389377593994,1.0,8.898991654859856e-05,0.9956907033920288,0.9984614849090576,0.9994757175445557,0.9997278451919556
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,760,5.7192702293396,0.9488832950592041,0.94921875,0.0001917328918352723,0.8170413970947266,0.9912804365158081,0.9939458966255188,0.9932655692100525
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,810,5.912591934204102,0.9774134159088135,0.98046875,0.00018281153461430222,0.9209861755371094,0.9948755502700806,0.9960913062095642,0.9977004528045654
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,820,5.29668664932251,0.9541250467300415,1.0,0.00018067852943204343,0.960545003414154,0.951778769493103,0.9505432844161987,0.9536333084106445
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,830,5.267627239227295,0.6575486063957214,0.8349609375,0.00017843653040472418,0.7289615869522095,0.6234344840049744,0.6439158916473389,0.6338822841644287
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,890,5.66658353805542,0.9556007385253906,1.0,0.00016290067287627608,0.9794737100601196,0.9611608982086182,0.9446847438812256,0.9370837211608887
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,920,5.078815460205078,0.8062730431556702,0.9638671875,0.00015397591050714254,0.8797103762626648,0.8086965680122375,0.7779881954193115,0.758696973323822
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,950,5.487358093261719,0.921818733215332,0.9990234375,0.0001444415102014318,0.9215415716171265,0.9254577159881592,0.9276683330535889,0.9126074314117432
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,980,5.146002292633057,0.9940272569656372,0.9931640625,0.00013442964700516313,0.9763534069061279,0.9998977184295654,0.9999243021011353,0.999933660030365
E17_parallel-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-144054-E17_parallel-s1337,repeat,0,990,5.53387451171875,0.9999382495880127,1.0,0.00013101007789373398,0.9999065399169922,0.9999489784240723,0.9999442100524902,0.9999531507492065
E18_sequential-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-151432-E18_sequential-s1337,copy,0,30,6.428865432739258,0.008502278476953506,0.0048828125,0.00012000007700407878,0.029228761792182922,0.001867929007858038,0.0014834332978352904,0.0014289875980466604
E18_sequential-s1337,C:\Users\andre\Documents\_projects\_memformer\dncformer\experiments\runs\dncformer-20250827-151432-E18_sequential-s1337,copy,1,30,6.428865432739258,0.7751661539077759,1.0,0.00012000007700407878,,,,
